date,forecast_wind_direction,forecast_wind_speed,actual_wind_speed,actual_wind_direction,location,delta,terrain_coastal,terrain_desert,terrain_mountain,terrain_plains,terrain_tropical,hour,month,hour_sin,hour_cos,month_sin,month_cos,dir_sin,dir_cos,predicted_delta,corrected_forecast
2025-11-02 13:00:00+00:00,50.194473,1.4058449,3.710795,255.96373,Bikaner,2.3049501,False,True,False,False,False,13,11,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,0.7682217722543836,0.6401838084756081,5.914294849999997,7.320139749999997
2025-11-02 14:00:00+00:00,71.564964,0.56920993,3.6447225,212.90524,Bikaner,3.07551257,False,True,False,False,False,14,11,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0.9486828169003179,0.31622920946376537,6.113505304500004,6.682715234500003
2025-11-02 15:00:00+00:00,201.03758,2.5071096,6.302571,181.63654,Bikaner,3.7954614,False,True,False,False,False,15,11,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,-0.3589802029013066,-0.9333451740513456,5.866609802699998,8.373719402699999
2025-11-02 16:00:00+00:00,193.13403,11.090103,10.464798,176.05489,Bikaner,-0.6253049999999991,False,True,False,False,False,16,11,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,-0.22722974637256307,-0.9738411792296836,6.723269002000002,17.813372002
2025-11-02 17:00:00+00:00,196.09088,9.741642,11.892265,177.39749,Bikaner,2.1506229999999995,False,True,False,False,False,17,11,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,-0.277161718702174,-0.9608232832764082,8.706281052000003,18.447923052000004
2025-11-02 18:00:00+00:00,182.4895,8.287822,13.1412325,179.2152,Bikaner,4.853410499999999,False,True,False,False,False,18,11,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,-0.0434363014849481,-0.999056198475996,4.527901844000004,12.815723844000004
2025-11-02 19:00:00+00:00,182.2457,9.187056,14.224556,181.45018,Bikaner,5.0375,False,True,False,False,False,19,11,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,-0.039184824350921084,-0.9992319798428128,4.333469812000003,13.520525812000002
2025-11-02 20:00:00+00:00,180.0,8.099999,15.009236,185.50539,Bikaner,6.909236999999999,False,True,False,False,False,20,11,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,5.103596506200001,13.203595506200001
2025-11-02 21:00:00+00:00,180.0,8.64,15.5687,190.6603,Bikaner,6.928699999999999,False,True,False,False,False,21,11,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,4.225814101100002,12.865814101100003
2025-11-02 22:00:00+00:00,182.20255,9.3669195,15.156386,195.85199,Bikaner,5.7894665,False,True,False,False,False,22,11,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.03843228214084662,-0.9992612069371283,3.542700175000002,12.909619675000002
2025-11-02 23:00:00+00:00,182.12105,9.726665,14.628807,198.65799,Bikaner,4.9021419999999996,False,True,False,False,False,23,11,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,-0.037010851290193846,-0.9993148637375385,4.074751035000004,13.801416035000004
2025-11-03 00:00:00+00:00,181.87784,10.9859,14.474059,201.1399,Bikaner,3.4881589999999996,False,True,False,False,False,0,11,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.03276862359333778,-0.9994629644503082,4.013361106000002,14.999261106000002
2025-11-03 01:00:00+00:00,181.76236,11.705537,15.042659,201.03758,Bikaner,3.337122000000001,False,True,False,False,False,1,11,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,-0.030754134578080503,-0.9995269797290883,3.897997848000003,15.603534848000002
2025-11-03 02:00:00+00:00,190.78426,11.543881,15.10821,201.67471,Bikaner,3.564328999999999,False,True,False,False,False,2,11,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.18711145864898945,-0.9823386900872059,4.822670659,16.366551659000002
2025-11-03 03:00:00+00:00,202.01134,9.12513,15.3771,205.66515,Bikaner,6.25197,False,True,False,False,False,3,11,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,-0.3747900946187029,-0.9271096941439582,11.394575944999993,20.51970594499999
2025-11-03 04:00:00+00:00,221.00899,5.48631,17.772663,213.85104,Bikaner,12.286353000000002,False,True,False,False,False,4,11,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.6561774386961643,-0.7546066319256288,5.266779153000001,10.753089153000001
2025-11-03 05:00:00+00:00,219.40063,6.522361,19.87024,222.79738,Bikaner,13.347878999999999,False,True,False,False,False,5,11,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,-0.6347390098133091,-0.7727265942241278,4.873028296,11.395389296000001
2025-11-03 06:00:00+00:00,233.74606,10.04458,21.533897,231.78893,Bikaner,11.489317,False,True,False,False,False,6,11,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,-0.8064039403777383,-0.5913651029129612,8.742279443000008,18.786859443000008
2025-11-03 07:00:00+00:00,250.70985,11.442394,18.514643,243.43501,Bikaner,7.072248999999999,False,True,False,False,False,7,11,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,-0.943857757995176,-0.33035213435411587,2.900663917999999,14.343057918
2025-11-03 08:00:00+00:00,258.15796,11.402683,16.981165,248.87521,Bikaner,5.578482000000001,False,True,False,False,False,8,11,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,-0.9787170790786885,-0.20521422738124184,1.5985219019999997,13.001204902
2025-11-03 09:00:00+00:00,269.09064,11.341428,16.116785,249.74345,Bikaner,4.775357,False,True,False,False,False,9,11,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,-0.999874053147994,-0.015870659765821884,1.4714419929999993,12.812869993
2025-11-03 10:00:00+00:00,280.92276,10.449306,14.897651,241.88689,Bikaner,4.448345,False,True,False,False,False,10,11,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.9818835195285435,0.18948549833230077,0.6380083069999998,11.087314307
2025-11-03 11:00:00+00:00,289.44012,9.734987,12.7279215,241.2603,Bikaner,2.9929345000000005,False,True,False,False,False,11,11,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,-0.9429898388351724,0.3328215195170161,1.3782567399999996,11.11324374
